epoch,train_loss,val_loss,val_mae_dollars,learning_rate
1,0.017830564931500703,0.005247088149189949,9.710076049129318,0.0001
2,0.009977821246138774,0.005013735499233007,9.691055092736182,0.0001
3,0.008230017920141108,0.004587315488606691,9.196693661550709,0.0001
4,0.007589981963974424,0.004603967070579529,9.235000681393712,0.0001
5,0.007161394125432707,0.004539863672107458,9.190511378075035,0.0001
6,0.006684966821921989,0.004740587901324034,9.287525316205263,0.0001
7,0.00678160521783866,0.004494206514209509,9.032219372088173,0.0001
8,0.006399478705134243,0.0048180026933550835,9.357543958487765,0.0001
9,0.006582318375876639,0.004959155805408955,9.512352474781157,0.0001
10,0.006299652530287858,0.004377849865704775,8.88151346872508,0.0001
11,0.006207738260854967,0.004394270479679108,8.873965162203806,0.0001
12,0.006381112820236012,0.004437207244336605,8.962404872082999,0.0001
13,0.006367548579873983,0.004707738291472197,9.276542203357085,0.0001
14,0.006134169198048767,0.004477354232221842,8.983004396839771,0.0001
15,0.00590759811893804,0.0058303214609622955,10.453003943403443,0.0001
16,0.006325429101707414,0.004576296545565128,9.073538863933996,0.0001
17,0.006020202999934554,0.004684440791606903,9.266773161122483,0.0001
18,0.006021195535140578,0.004731129389256239,9.29439114200596,5e-05
19,0.00601581868249923,0.004470478743314743,8.951628765514908,5e-05
20,0.006232027706573717,0.005251915659755468,9.844053533247807,5e-05
21,0.005912072803766932,0.004921285435557365,9.49113894163862,5e-05
22,0.005822821411129553,0.005493383854627609,10.147156092800069,5e-05
23,0.006111701826739591,0.004580799024552107,9.139374429305413,5e-05
24,0.0061016507461317815,0.004511683713644743,9.05148461680386,2.5e-05
25,0.005834407282236498,0.004594603553414345,9.10479865950926,2.5e-05
26,0.0057528435936546884,0.004654505290091038,9.16626222269709,2.5e-05
27,0.005903291639697272,0.004777733702212572,9.30304556662019,2.5e-05
28,0.005774717326858081,0.004787714220583439,9.332055015310837,2.5e-05
29,0.005987496282614302,0.004817188251763582,9.36275430666558,2.5e-05
30,0.005685539828846231,0.00490229669958353,9.457904139053744,1.25e-05
31,0.005768184055341408,0.004696390591561794,9.213865105501071,1.25e-05
32,0.005842466343892738,0.004813264589756727,9.33200485945589,1.25e-05
33,0.005676241613400634,0.004676947835832834,9.18107228616898,1.25e-05
34,0.005801779181638267,0.004782264120876789,9.283710295299912,1.25e-05
35,0.00559861259534955,0.004701595287770033,9.194543521781082,1.25e-05
36,0.006010574194078799,0.00479530543088913,9.295161873936332,6.25e-06
37,0.005872127461771015,0.004793414380401373,9.293818963581355,6.25e-06
38,0.005894626105146017,0.004684612154960632,9.180748243301812,6.25e-06
39,0.005733949496061541,0.0047850157134234905,9.289583564809076,6.25e-06
40,0.006088296046073083,0.004761848598718643,9.266983888356403,6.25e-06
41,0.005768143637396861,0.004765350837260485,9.274363765879736,6.25e-06
42,0.005856548901647329,0.004805305972695351,9.319467756884594,3.125e-06
43,0.006026067880156916,0.004773504566401243,9.281285251038963,3.125e-06
44,0.0055260743538383394,0.004793287254869938,9.302654458367172,3.125e-06
45,0.005813705058244523,0.004776135552674532,9.283687458508796,3.125e-06
46,0.005883238081878517,0.004833586979657412,9.354226418824885,3.125e-06
47,0.0057492855412419885,0.00483647920191288,9.366436882727308,3.125e-06
48,0.005947381658188533,0.0048216828145086765,9.350826113585956,1.5625e-06
49,0.005890499240194913,0.004821822978556156,9.35032425283532,1.5625e-06
50,0.00586638214008417,0.004799738060683012,9.325681127242271,1.5625e-06
