epoch,train_loss,val_loss,val_mae_dollars,learning_rate
1,0.015550464289844967,0.004380405880510807,8.935885312931761,0.0001
2,0.00679443030821858,0.004783139564096928,9.384950215175317,0.0001
3,0.006555862128152512,0.004421216901391745,9.01905349181984,0.0001
4,0.006150877554318868,0.0042442516423761845,8.836790001622813,0.0001
5,0.00618817927170312,0.004285200498998165,8.831636806040331,0.0001
6,0.00598004121275153,0.004804905969649553,9.404185254873346,0.0001
7,0.006006444717058912,0.004466052167117596,9.06403390548708,0.0001
8,0.00561145107349148,0.0058618285693228245,10.581156662984323,0.0001
9,0.005871689627383603,0.004925294779241085,9.514728423276138,0.0001
10,0.0057519325346220285,0.004321496468037367,8.879582407808794,0.0001
11,0.005789732487755828,0.004536408465355635,9.1246972980098,0.0001
12,0.005725935414375272,0.0046856035478413105,9.266516376779554,5e-05
13,0.005607752915238962,0.0046729897148907185,9.2717242344882,5e-05
14,0.0053934600873617455,0.004617827478796244,9.199340396171738,5e-05
15,0.005481052212417126,0.005789158400148153,10.54621703933905,5e-05
16,0.005448578827781603,0.005584147293120623,10.294553273290683,5e-05
17,0.005582890153164044,0.005349909886717796,10.031015827804403,5e-05
18,0.005291126464726403,0.0047930520959198475,9.433357034073765,2.5e-05
19,0.005508666945388541,0.004696971271187067,9.334606761005682,2.5e-05
20,0.005442922076326795,0.004960876423865557,9.597316934048758,2.5e-05
21,0.005283490369038191,0.004718251992017031,9.34696445493979,2.5e-05
22,0.005449574484373443,0.005109777674078941,9.757724129803888,2.5e-05
23,0.005071264924481511,0.004452566150575876,9.05673993102501,2.5e-05
24,0.005476904108945746,0.004657228011637926,9.262344204763133,1.25e-05
25,0.00542917682469124,0.004781332798302174,9.399545988068928,1.25e-05
26,0.005289454071316868,0.004680458456277847,9.28998289873667,1.25e-05
27,0.0052868353013764136,0.004729277454316616,9.344649730490033,1.25e-05
28,0.005527331450139172,0.004855640698224306,9.466952402912378,1.25e-05
29,0.0053562389584840275,0.004805676639080048,9.412163549943994,1.25e-05
30,0.005279640135995578,0.0048518371768295765,9.465579674195416,6.25e-06
31,0.005379544862080365,0.004745014477521181,9.36025354133433,6.25e-06
32,0.005168375217181165,0.004943781532347202,9.56726866423271,6.25e-06
33,0.005288144908263348,0.004807775840163231,9.427155609685043,6.25e-06
34,0.005179579369723797,0.00477265939116478,9.391388264299945,6.25e-06
35,0.00521984451188473,0.0048292228020727634,9.443090717855311,6.25e-06
36,0.0051115493406541646,0.00481255492195487,9.427010084073483,3.125e-06
37,0.005265650994260795,0.004808703437447548,9.422867643672237,3.125e-06
38,0.00528685403696727,0.004852290730923414,9.468412459985842,3.125e-06
39,0.005192798103962559,0.00497404346242547,9.601392607420994,3.125e-06
40,0.005083990494313184,0.00492176553234458,9.543799825611686,3.125e-06
41,0.005065053213911597,0.004895313177257776,9.51565105038476,3.125e-06
42,0.005119882393046282,0.004902795422822237,9.525123348772292,1.5625e-06
43,0.005366614226659294,0.004923371598124504,9.548676120936427,1.5625e-06
44,0.005193639146455098,0.00492732971906662,9.55232636719407,1.5625e-06
45,0.005192038021050394,0.0049227080307900906,9.54807504202666,1.5625e-06
46,0.005245262334938161,0.004902495536953211,9.525251314347495,1.5625e-06
47,0.005328382918378338,0.004898973740637302,9.521845982034579,1.5625e-06
48,0.004962577317201067,0.0049150967970490456,9.540073228162298,7.8125e-07
49,0.00525462614314165,0.004923113156110048,9.548893083934555,7.8125e-07
50,0.0051363540114834905,0.004895078018307686,9.517866290936363,7.8125e-07
