epoch,train_mae_scaled_return,val_mae_scaled_return
83,0.06828560282247323,0.07188079896427337
84,0.06821018032295682,0.07182588037990388
85,0.06815164373692967,0.07181595951791793
86,0.06805912976733318,0.07182604452920338
87,0.06796559486961082,0.07171961523237683
88,0.06789791626673695,0.0717423643384661
89,0.06780577704737005,0.07173457363295177
90,0.06771890980881977,0.0717233197083549
91,0.06765111599775787,0.07180135945479076
92,0.06757134250627218,0.07183696258635748
93,0.067485771183318,0.07186081839932336
94,0.06741022256084397,0.07187717396115499
95,0.06732643840637753,0.07188513472912804
96,0.06723935599094082,0.0718835996729987
97,0.06717485941115395,0.07188382863052308
98,0.06707190477306728,0.07183587007106297
99,0.06697702597595037,0.0718861236458733
100,0.06692940392416533,0.07191333127400232
101,0.06686653279187296,0.07189998811199552
102,0.06677613466948654,0.07191388687444111
103,0.06671519912889656,0.07194764912128448
104,0.06663370937079574,0.07196765759634594
105,0.066579153851366,0.07196680089784047
106,0.06646577125417044,0.07192565855525788
107,0.0663704947004902,0.07192955106969863
108,0.06628413977945427,0.07190425079020243
109,0.06619949527048052,0.07191068974752275
110,0.06611895921611598,0.0719406765604776
111,0.06603165553388096,0.0719588330340764
112,0.06596299769082874,0.07197864684793684
113,0.06591250143599534,0.07194088517673432
114,0.06584357360684978,0.0719120582890889
115,0.0657793541916031,0.07188502072341858
116,0.06568718010969718,0.0718444777386529
117,0.06563570717421359,0.07187736885888237
118,0.06558561991433165,0.07189441058370802
119,0.06548659259275058,0.07184830142392053
120,0.0654219377046747,0.07184829101676032
121,0.06535757622090403,0.07189674911990998
122,0.0652816120722687,0.07194992426841978
123,0.06521115873490717,0.07194571362601386
124,0.06511232905597347,0.07192959482707674
125,0.06503775111249734,0.07194088659589253
126,0.06498608991930303,0.07193038931914739
127,0.0649079275037082,0.07185118089592646
128,0.06481518325012504,0.07188716507147229
129,0.06477921926080886,0.07190089471756465
130,0.06469797128986159,0.07185566780113038
131,0.06464483511706802,0.07186756034692128
132,0.0646072242037565,0.07187655142375401
133,0.06454240432908245,0.07187256311613416
134,0.06448190749750674,0.07188164904004052
135,0.06441089382941255,0.07181256134358663
136,0.06431580826949038,0.07179802821742164
137,0.06424006668212737,0.07182091450880444
138,0.06415806978440826,0.07185285408345479
139,0.06406409608941205,0.07179628099714007
140,0.06400808106523158,0.07182598941855961
141,0.06394677242192441,0.07184913092189366
142,0.06384652079269658,0.0718717182439471
143,0.06379432236336297,0.07189155642002348
144,0.06373190194338943,0.07187072388709538
145,0.0636781090603882,0.07189724487917763
146,0.06360340615603907,0.07188953411957574
147,0.06353283325634963,0.07187927715362065
148,0.06342457851205621,0.07186436842358301
149,0.06337244192327704,0.07185025678740607
150,0.06330212797723188,0.07180415827130514
151,0.06325790586146762,0.07182303354853675
152,0.06319446754361423,0.07178825400178394
153,0.06314043672746167,0.07178019247357807
154,0.06304370030128238,0.07179516861363062
155,0.06299867096328547,0.07181555150993287
156,0.06294014635114302,0.07184358603424496
157,0.06287408801786756,0.07183929497287386
158,0.06283378195080093,0.07190583528034271
159,0.06275181662059606,0.07193482111370753
160,0.06270082261108105,0.07194194174002087
161,0.062628403173618,0.07195551740744757
162,0.06259854683635971,0.07195261380975208
163,0.06253754048215672,0.07196177400293804
164,0.06247401764103361,0.07197910996656569
165,0.06237881819681731,0.07196243745940072
166,0.06233530515861888,0.07197880886849903
167,0.0622701761400123,0.07199939399484605
168,0.06222068619163227,0.07201242494204688
169,0.06214315934807268,0.07198498906597259
170,0.06206079805591617,0.07197597883050404
171,0.06197778605520431,0.07201546596156226
172,0.06192801744187102,0.07204395248776391
173,0.06186748442386239,0.07200604961031959
174,0.06181757430098252,0.07200930799756732
175,0.06175039345279027,0.07204933346263946
176,0.06168937050578389,0.0720117028270449
177,0.06161744008530281,0.07202631566259596
178,0.06157354488306902,0.07203286271246653
179,0.06149953015347224,0.07201135300454639
180,0.06142377329719972,0.07199505681083315
181,0.06136467249701783,0.07199717845235552
182,0.06128805369756535,0.07203927446925451
183,0.06122343520186143,0.07203127278221978
184,0.06112660860379851,0.07208143292911469
185,0.06105878725574377,0.07215970683665503
186,0.06098540987808401,0.07215398715602027
187,0.06091564208239699,0.0721287772295967
188,0.06085777062065863,0.07211424741480085
189,0.06076463889275463,0.07211912955556597
190,0.06068192638625985,0.0721214676187152
191,0.06059932452787416,0.07216900776303004
192,0.0605349866682544,0.07213220307751307
193,0.06046745737119111,0.07215436512515658
194,0.06037058167137493,0.0721502708537238
195,0.06030036157469641,0.0721512380100432
196,0.06023397806366246,0.07214490146864028
197,0.0601587625917301,0.0721287081638972
198,0.06010404693997977,0.07209288458975535
199,0.06003146516370632,0.07209198649913545
200,0.05997845809998658,0.07208949398426782
201,0.05993794524069482,0.07212985176888723
202,0.05987633380814578,0.07214542844938854
203,0.05981432785521843,0.07213160915980263
204,0.05973844408165196,0.07212500794539375
205,0.05968056464713041,0.07218412936679901
206,0.05962791806500615,0.07219319684164864
207,0.05957280039081216,0.0722041293269112
208,0.05950195744618965,0.0721812437451075
209,0.05943177221205016,0.07218466084154826
210,0.05936684292490132,0.07220567762851715
211,0.05930395119870403,0.072241872549057
212,0.05924648364228063,0.07223074989659446
213,0.05917354741548386,0.07223459605186705
214,0.05913189806683983,0.07224737320627485
215,0.05908961901542347,0.07225566250937325
216,0.05900148660503512,0.07219471486787947
217,0.05895250965082634,0.07225078202429272
218,0.05886790721225833,0.07226273180946471
219,0.058786709063851,0.07229804590580956
220,0.05871614872644355,0.07230469347938659
221,0.05863688943534354,0.0722781370083491
222,0.05857750290944098,0.07232375774118635
223,0.05851471332901204,0.07232093243371873
224,0.05847977091505874,0.07232885535747285
225,0.05844891333156371,0.07234207032218812
226,0.0584079573208582,0.0723272001459485
227,0.05834995485246475,0.07230710108128804
228,0.05825979376592382,0.07234436722974928
229,0.05813805757482101,0.07231568083876655
230,0.05808568795129789,0.0723407192835732
231,0.05800208831821942,0.07229048108297681
232,0.05793112248682435,0.07230934074946813
233,0.05786726046408741,0.07233810117320409
234,0.05779770796296627,0.07231721542184315
235,0.05774175588258516,0.07230596953914278
236,0.05770007596670228,0.07230353639239356
237,0.05766614230105107,0.07232630915111965
238,0.05759845534293578,0.0723220966165028
239,0.05752711667360229,0.07231447810218447
240,0.05744967294115893,0.07234397743429456
241,0.05740867621336143,0.07232994077697633
242,0.05737463781299384,0.07232683778755249
243,0.05731459366486786,0.07233930603852348
244,0.05726050380304794,0.07233515239897229
245,0.05721093003747494,0.07233585653797028
246,0.05714605397086035,0.0723732899105738
247,0.05709548957962157,0.07234806153509352
248,0.05702966610512164,0.07231231412244221
249,0.05697470697457557,0.07230164181618463
250,0.05693552321648668,0.07229656359506031
251,0.05687915207956056,0.07230005354162246
252,0.056792412890969,0.07229159630480267
253,0.05673435496613163,0.07229312733998375
254,0.05666453041952666,0.07228309176270924
255,0.05663239239528407,0.07229311196576982
256,0.05657958338608982,0.0723206949612451
257,0.05652512754115983,0.07228047838286748
258,0.05646031302090106,0.0723442170355055
259,0.05641492037700171,0.07233469140908075
260,0.05633628340428815,0.07236317627959782
261,0.05626962517056272,0.07230525948698559
262,0.05618911730042803,0.07230261535871596
263,0.0561559441382652,0.07234392634459905
264,0.05612492203888982,0.07236468697351123
265,0.05607537845809744,0.07240118346517048
266,0.05602347266815257,0.0724050383719187
267,0.05597314039964196,0.07244646265393212
268,0.05591676458495744,0.07246117719582149
269,0.05584855248226701,0.07244911222230821
270,0.05578289134657748,0.0724682980586612
271,0.05569882193710821,0.07247336752830989
272,0.05563533360548575,0.07250483026580205
273,0.0555841982923632,0.07250878853457314
274,0.05551957729597082,0.07251911385664864
275,0.05546498356013754,0.07249347463486687
276,0.05537258170964334,0.07251554774859595
277,0.05532827127544689,0.07247870616496556
278,0.05528605841872487,0.07251218812806266
279,0.0552133122736704,0.07249062922265795
280,0.05518327803449358,0.07251685384720091
281,0.05511780621562988,0.07252317335870531
282,0.0550529949021363,0.07250984722659701
283,0.05498830370994805,0.07251374234282781
284,0.0549251735357518,0.07250596677500104
285,0.05487283980446295,0.07251901191378397
286,0.05483271008006206,0.07253573858548724
287,0.05479585628695455,0.07254953611464728
288,0.05471975383553783,0.07255317152492584
289,0.0546766228436953,0.07254146110443842
290,0.0545991975280869,0.07253936689997477
291,0.0545445931422628,0.07250160215392945
292,0.05447321143166805,0.07247527085599445
293,0.05438538160458251,0.07246944402891492
294,0.05434752871288834,0.07248520969398438
295,0.05427590096396967,0.07250887912417216
296,0.0542044893922128,0.07246594083687616
297,0.05414082548284107,0.07247491748560042
298,0.05409604689034634,0.07249679853991857
299,0.05402142499359315,0.07245212887960767
300,0.05396517794965403,0.07245465048721858
301,0.05390006752440159,0.07243207948548454
302,0.05383501126111907,0.07246370708185529
303,0.0537853239642903,0.07246804213713086
304,0.05370179314427409,0.07246963206737761
305,0.05362927088438582,0.07251051257527064
306,0.05355486457639715,0.07254225677914089
307,0.05349906795057822,0.07254103985097674
308,0.05344748557319999,0.07251311507489946
309,0.05339287833364906,0.07248008464063917
310,0.05330298126096904,0.07249648679816534
311,0.05324038423355099,0.07250576667369359
312,0.05320505362449017,0.07254353662331899
313,0.05316207211497741,0.0725505602738214
314,0.05310341905570807,0.07254762474506621
315,0.05306383777641473,0.07254224306061155
316,0.05298835673136867,0.0725735899001833
317,0.05292912757231947,0.07259540709238203
318,0.05286605197197122,0.07260548264261275
319,0.0528223961297522,0.0726084519946386
320,0.05278294535697624,0.0726228060703429
321,0.05273434894871029,0.07263418559044127
322,0.05266045498765586,0.0726123426168684
323,0.05261210861881535,0.07259422256833031
324,0.0525461815863936,0.07262744269673786
325,0.05250172834817655,0.07256871130731371
326,0.05244879009751906,0.07256934519798036
327,0.05240643540763196,0.07256887190871769
328,0.05234649311107568,0.0725826613959812
329,0.0523248036986866,0.07257949359833248
330,0.05227533884545069,0.07260950855792515
331,0.05224548959837967,0.07263877774987902
332,0.05221668072596472,0.07266054054101308
333,0.05214143689328332,0.07265675257122706
334,0.05206415014523509,0.07270215025969914
335,0.05200309204149105,0.07272323895068396
336,0.05192962722799502,0.07271036671267615
337,0.05190034443098842,0.07269930366485838
338,0.05184360039728415,0.0727258852076909
339,0.05178187958168019,0.07274360458056132
340,0.05170351599305427,0.0727820105495907
341,0.05165462138504526,0.07281394894160921
342,0.05162564215690692,0.07275760173797607
343,0.05156803104625638,0.07280149748401037
344,0.0515213358672915,0.07284061894530341
345,0.05145521570817151,0.07287044113590604
346,0.05137743404445855,0.07285002157801673
347,0.05133248884727312,0.07284648385312822
348,0.05127683837933931,0.07281493809488085
349,0.05121922070805907,0.07280936506059435
350,0.05114502613483271,0.07279767308916364
351,0.05106547004143318,0.0727735147589729
352,0.05100770499134346,0.07280662324693468
353,0.05092709990326767,0.07282807997294835
354,0.050873088386546,0.07280642858573369
355,0.05083463334378226,0.07280473836830684
356,0.0507500838903896,0.07280149417264122
357,0.05068545169973891,0.07283010250992245
358,0.05061716348785992,0.07282613288788568
359,0.05059913449496884,0.07280262193036457
360,0.05054829613124513,0.07277505643784053
361,0.05051102007482741,0.07274622884061602
362,0.05046028907889793,0.07279763808326116
363,0.05041719115498271,0.07280246393075065
364,0.05035221220710318,0.07279613235640148
365,0.05027636538488608,0.07282015515698327
366,0.05023404018841279,0.07285471780905647
367,0.05017375263504074,0.07285630537403955
368,0.05014246032892304,0.07285916781614697
369,0.05008629548408437,0.07285682478594402
370,0.05002527278714684,0.07284356866564069
371,0.04995827581310554,0.07278611168028816
372,0.04989536792069291,0.07283578079844279
373,0.04984658293109773,0.0728327925243075
374,0.04978634114032437,0.07284276211072528
375,0.04974008097818079,0.0728188951810201
376,0.04967102009769959,0.07285739741628132
377,0.04962409117791401,0.07283517103346568
378,0.04957483773582191,0.07279074452226124
379,0.04951355170168034,0.07277290877841767
380,0.04943619436066807,0.0727902196702503
381,0.04937181966737839,0.072820821215236
382,0.04933810373814179,0.0728318343559901
383,0.04931317771410777,0.0728382437475144
384,0.04923964780916231,0.07284786374796004
385,0.04920295314810001,0.07291815891152337
386,0.04914207790352161,0.07290232962086088
387,0.04910710999725602,0.07289730177985297
388,0.04907977469228686,0.0729418969343579
389,0.04904427815519222,0.07295283249446324
390,0.04901307797737912,0.07296133017729199
391,0.04895170424262251,0.07296991632098243
392,0.04890075231822316,0.0729622519205487
393,0.0488579062283451,0.07299819683271741
394,0.04879272269473024,0.07299852678700099
395,0.04876161058528049,0.07302347700747233
396,0.04873352489725623,0.07300337605060093
397,0.04866494026553596,0.07299419315088362
398,0.04860840717225767,0.07298462187486982
399,0.04853664501868961,0.07294516998624044
400,0.04849378321860408,0.07296489723145015
401,0.0484297126531601,0.07298983420644488
402,0.04836537413159339,0.07296044154772682
403,0.04832507686106615,0.07294472342445738
404,0.04829501640879037,0.07294602077158671
405,0.04824152026924894,0.07294151494427333
406,0.04818085536198932,0.07292240030235714
407,0.0481272759053926,0.07296334940289693
408,0.04806261942864406,0.07293104155669136
409,0.04803311334957846,0.07293146375625853
410,0.0479818130792776,0.0729088345690379
411,0.04791615591526973,0.07294000756172907
412,0.04786076413620142,0.07296071757399847
413,0.04782210433118318,0.07295667864973583
414,0.04776319302434629,0.07295505158484929
415,0.04772264730306627,0.07296056335880644
416,0.04768258480305498,0.07293382381635999
417,0.04761920098549993,0.07288977456471277
418,0.04756127337595082,0.07292382442761981
419,0.04749146505440093,0.07293619333751618
420,0.04741652336372439,0.07294793592558967
421,0.04735778917917965,0.07295573727479057
422,0.04734417357778973,0.07294259232188029
423,0.04730631458147375,0.07295709162477464
424,0.04727350085650121,0.07295381809983935
425,0.04724262470907191,0.07296603918075562
426,0.04719566854649211,0.0729288664602098
427,0.04712943332628342,0.07293531251332117
428,0.04705269255207416,0.07294107595133403
429,0.04700928858802208,0.07294302303639669
430,0.04698512122873492,0.07293395366933611
431,0.04694469980638095,0.07295034045264834
432,0.04691126863200949,0.07297236791678838
433,0.04686798718698168,0.07297927803463405
434,0.04680249381806749,0.0729764581672729
435,0.04673085633117378,0.07301099101702373
436,0.04670313343420433,0.07299171955812545
437,0.04666178000526391,0.07299761687006269
438,0.04662805202859293,0.07300575763460189
439,0.04659739520625089,0.0729972417392428
440,0.04656896757114557,0.07300342264629546
441,0.0465267482273435,0.07303831880054777
442,0.04644955144523986,0.07303547693623437
443,0.04638094995593742,0.07305985949342213
444,0.04633076619890106,0.07309232533924163
445,0.04627013505093554,0.07308291277242085
446,0.04620670413217799,0.07311165261836279
447,0.04616918896581437,0.07311603852680751
448,0.0461399936340639,0.07311027154089912
449,0.04609655443972449,0.07313759743221222
450,0.0460251430444868,0.0731228438634721
451,0.04598536574063861,0.07313649805765303
452,0.04595380590498624,0.07313683274246398
453,0.04590175984112908,0.07317221519492921
454,0.04586699553503336,0.07318632990594894
455,0.04583906440426543,0.07320538565279945
456,0.04577016492115898,0.07317442387815505
457,0.04573010740781466,0.0731699958680168
458,0.04567134600989557,0.07316348335099598
459,0.04563987761118099,0.07318072754239278
460,0.04558104976849871,0.07317007368519193
461,0.04553603443435714,0.07317192095612722
462,0.04545884640466308,0.07318984043030512
463,0.04537551259476717,0.07316850480579194
464,0.04533277974194624,0.0731761029788426
465,0.04526918944842959,0.07320279687169999
466,0.04523221975576724,0.07324052566573733
467,0.04519028504915087,0.07322158652638631
468,0.04513864352313576,0.07321159376038446
469,0.04509337759059132,0.07317286493286254
470,0.045055045684669,0.07315204588193742
471,0.04500999386989588,0.07311753810398162
472,0.04496665654183611,0.07313029420754266
473,0.04493608463993195,0.07314051096401518
474,0.04486797340324577,0.07314579330739521
475,0.04480208908846677,0.07318704516168624
476,0.04475916400625345,0.07318165236049229
477,0.04471302383302583,0.07317256005037398
478,0.04466476785671793,0.07318561512326437
479,0.04462514112373448,0.07315634876962691
480,0.04458877434705817,0.07316189696864477
481,0.04455914151250787,0.07315666547843389
482,0.04453058123794501,0.07316544699290442
483,0.04448775580081158,0.07313625490854657
484,0.04442974724250626,0.07319066306901356
485,0.04438951394547361,0.07320340332530793
486,0.04435227329586242,0.07320060829321544
487,0.04430414308947378,0.07321442308880034
488,0.0442708596616601,0.07322730265912555
489,0.04424595365784364,0.07323603497611152
490,0.04417817951396093,0.0732133596662491
491,0.04411910038150899,0.0732131049273506
492,0.04409105332176636,0.07322222609368581
493,0.04403990034201538,0.0732675509320365
494,0.04401571609572621,0.07327764729658763
495,0.04396311676190377,0.07326468707077087
496,0.04393212642127176,0.0732599827978346
497,0.04388754761907449,0.07324520344772036
498,0.04383011396904453,0.07323943882707566
499,0.04377926747072838,0.07321363994999537
500,0.04375544325002678,0.07320904400613573
501,0.0437150011455083,0.07322222018052661
502,0.04367584421833552,0.07323158094807276
503,0.04362818678916383,0.0732303789210698
504,0.04356873930530275,0.07326181635024055
505,0.0435304635177713,0.07325058489564866
506,0.04348975391313802,0.07324569873393529
507,0.04343692091204454,0.07325465551444463
508,0.04340354890101989,0.07328261576947712
509,0.04335919395456898,0.07329803965394459
510,0.04330809690197976,0.0733030585069505
511,0.04323842352934675,0.07335132951774294
512,0.04321045582968767,0.07337118425066509
513,0.04315910828166512,0.07339160428160713
514,0.04311614061419844,0.07336904889061338
515,0.04306496275995232,0.07337414272247798
516,0.04303084068949107,0.07336986987363725
517,0.04296655062244063,0.07335958523409707
518,0.04292994463284889,0.0733656355785945
519,0.04288055660958822,0.0733552532536643
520,0.04282267273266718,0.07336385406198956
521,0.04276735053157759,0.07334730194674598
522,0.04271511787223204,0.07332158609042091
523,0.04269917880765071,0.07331478548428369
524,0.04266065843807863,0.0733138280255454
525,0.04261445902795453,0.07332235148974828
526,0.04258179119608833,0.07333192536755213
527,0.04254573903543928,0.07328418370277162
528,0.04250283512081822,0.07329929158801124
529,0.04246549163407187,0.07328134585940649
530,0.04241291385029993,0.07328690943263826
531,0.04237088099901674,0.07329413342097449
532,0.04234445843062302,0.073264389047547
533,0.04230366658275949,0.07327749237181648
534,0.04228028307162292,0.07329695872844212
535,0.04223487739472375,0.0733181100989145
536,0.04218817639062576,0.07331399383052947
537,0.04211503035606778,0.0733179362520339
538,0.04205277955632102,0.07331179295267377
539,0.04203529409542018,0.07329930459696149
540,0.04199949098863112,0.07331869266335926
541,0.04196954814226229,0.07332241558839404
542,0.04193304365120188,0.07329903613953363
543,0.04189214271448207,0.07333168623939393
544,0.04183780197477058,0.07332887465045565
545,0.04178940565100074,0.073314649481622
546,0.04173121249775778,0.07329464195266602
547,0.04170876596516471,0.07330214409601121
548,0.04169430495455846,0.07330725637693254
549,0.04165072179411382,0.07330080512024108
550,0.04160359377539758,0.07330858187069969
551,0.04155817250597042,0.07330523360343207
552,0.04153226935998827,0.07332625843229748
553,0.04148638942016901,0.07333326055890038
554,0.04144546783070456,0.0733407676692993
555,0.04140160497561141,0.07333284805691431
556,0.0413561522710594,0.07334420463395497
557,0.04130434659691224,0.0733635647902413
558,0.04125729049505392,0.07337466024217151
559,0.04122388615159857,0.07337511437279838
560,0.04119431152424949,0.07336565970428406
561,0.04114647832609941,0.07335918290274483
562,0.04110251145707655,0.07331771131545778
563,0.04107170796200177,0.07333735695907048
564,0.04101801138492586,0.07335195465693398
565,0.04095338877044096,0.07337950430219135
566,0.04089884253297836,0.07341352412624964
567,0.04084662336264052,0.07343159710604047
568,0.04079346630174339,0.07343486613697475
569,0.04074925639522275,0.07344864876497359
570,0.04069234703659187,0.07343410286638472
571,0.04066912527586842,0.07344722345707909
572,0.04062856054935615,0.07347135979031759
573,0.04058279436144165,0.07347869565562597
574,0.04055005506872542,0.07348934194398304
575,0.04047831827508026,0.07349691906618694
576,0.04043582216390617,0.07347805892664289
577,0.04040364885053654,0.07347622821255335
578,0.04038780289982526,0.07347685358827076
579,0.04035445974968734,0.073459102520867
580,0.0403284390272181,0.07345921558047099
581,0.04031223805229615,0.0734634039893983
582,0.04026434110130044,0.07347346984204792
583,0.04020997828198091,0.07347755417937324
584,0.04017020603834936,0.07347735999122498
585,0.04013813284077743,0.07347890640061999
586,0.04007786947053371,0.07351280181180864
587,0.0400320334398617,0.07352552645736271
588,0.04000729762995937,0.07352122853672693
589,0.03995025136599065,0.07357007052217211
590,0.03991113858332403,0.07354798085159725
591,0.0398527839297368,0.07353230151865217
592,0.03982067635505362,0.0735263829193418
593,0.03979233202229365,0.07351553156262353
594,0.03974777385813109,0.07353773665806604
595,0.03971186082401963,0.07355726545765287
596,0.03967435816109827,0.07354155230143714
597,0.039624860901882,0.07352618636592986
598,0.03958930734909064,0.07353392196080041
599,0.03954823839552664,0.07354563995013161
600,0.03949031636104179,0.07354176328295753
601,0.03945596972875746,0.07360142634974585
602,0.0394229884723685,0.0735932458487768
603,0.03936276227412313,0.07356464200549656
604,0.03930743617490155,0.07352466029780251
605,0.03926474448047056,0.07348470106011346
606,0.03922626322460786,0.07347673532508668
607,0.03919627237973067,0.07348840648219698
608,0.03917123107395897,0.07348130808936225
609,0.03914501076713131,0.07347265548176235
610,0.03908605116758742,0.07346359723144108
611,0.03903997796868054,0.07344984180397457
612,0.03900088280851255,0.07345117226479546
613,0.0389649621252364,0.07346730998584203
614,0.03893558244861714,0.07344639301300049
615,0.03890041001545595,0.0734664478472301
616,0.03887665968274317,0.0734520098046651
617,0.03882545332064868,0.07345155047045814
618,0.03880185247026568,0.07345847004935854
619,0.03877607322604141,0.0734589532727287
620,0.03872042153718323,0.07346849900389475
621,0.03867883995719629,0.0734639193803545
622,0.03863957257314354,0.07347497344017029
623,0.03860290540494429,0.0734921462006039
624,0.03855105460072552,0.07346883818270668
625,0.03850194047640013,0.07347291187634544
626,0.03847041453243126,0.07348852119748554
627,0.0384410562734731,0.07348818887793829
628,0.03840209960731561,0.07346708221094948
629,0.03835904775490766,0.07346162081710876
630,0.03832871783138616,0.0734572292320312
631,0.03831657028121751,0.07344890705176763
632,0.03826499609727144,0.07348766166066366
633,0.03821258874277254,0.07347006670066289
634,0.03817172256562223,0.07347783044217125
635,0.03814166343724033,0.0735023823522386
636,0.03809146903021315,0.07351268118336088
637,0.03804124382058818,0.07352265242546324
638,0.03801115477220445,0.07352013389269511
639,0.03796877556086057,0.07347211620164296
640,0.0379353687093618,0.0734720230102539
641,0.03790125028696371,0.0734924834872049
642,0.03786205490802848,0.07349512595978994
643,0.03782398260298745,0.07347869021551949
644,0.03778522429290905,0.0734636007793366
645,0.03775902965491287,0.07345679780793568
646,0.0377294373756453,0.07346436334034753
647,0.03770746281122291,0.07346821162435743
648,0.03766032211254521,0.07347058138203999
649,0.03762226740058294,0.07349623172056108
650,0.03756791898228692,0.07348984337988354
651,0.03754025679320715,0.07347520216116829
652,0.0375249973863275,0.07347660689126878
653,0.037485379758792,0.07345547136806306
654,0.03744947465333393,0.07344920602109697
655,0.03741655386947573,0.07346226700714656
656,0.03735932481989103,0.07345948356484609
657,0.03733785373231383,0.07347451859996432
658,0.03731249666314017,0.0734758691655265
659,0.03726917407443234,0.07349518438180287
660,0.03723719128410296,0.07351674636205037
661,0.03719356211099079,0.07353445059723324
662,0.0371303594168294,0.07352967678554474
663,0.03709514354523878,0.0735445214169366
664,0.03704179290163552,0.07352067553807819
665,0.03702682595762543,0.07351957521741352
666,0.03699287647879724,0.07352450773829505
667,0.03695729737485385,0.07355680375818223
668,0.03691556825424817,0.07356163315356724
669,0.03689402845657825,0.07357397651861584
670,0.03686530568139574,0.07358659046982961
671,0.03681294535454969,0.07359916066366529
672,0.03676723506437708,0.07356712151141394
673,0.03672383065902704,0.07354691269851867
674,0.03668903787450282,0.07355017108576638
675,0.03665256400952099,0.07354350435355353
676,0.03661511634703567,0.07354053452847496
677,0.03657372096536896,0.0735751326595034
678,0.03656157092922178,0.07357954032837398
679,0.03650994243620649,0.07361944587457747
680,0.03647587807280878,0.07363365543267084
681,0.03643654355262604,0.07363504455203101
682,0.03640333124733395,0.07364458247782692
683,0.03636739083803889,0.07364120180644686
684,0.03633101601502973,0.07362463360741026
685,0.03629677073417741,0.07362890361793457
686,0.03624349094831696,0.07364995753954327
687,0.03621489450203113,0.07364572655586969
688,0.03619785888556314,0.07364115521075233
689,0.03614205108019583,0.07366002126345558
690,0.03608905272475588,0.0736614212630287
691,0.03605780590174817,0.07364902988312737
692,0.03601809323334153,0.07362638863306196
693,0.03597848184281723,0.07363805009259118
694,0.03595115449592133,0.07367954604209416
695,0.03593146397207238,0.07367310779435295
696,0.03589227162338315,0.07367334857819573
697,0.03583702092727339,0.07368714610735576
698,0.03579411989579902,0.07367459317994496
