epoch,train_loss,val_loss,val_mae_dollars,learning_rate
1,0.014588565638405271,0.005993841215968132,10.583309067938607,0.0001
2,0.006940155872143805,0.0045402441173791885,8.940932990116544,0.0001
3,0.006236615336092655,0.004355950281023979,8.775054486686784,0.0001
4,0.006313900696113706,0.004324447363615036,9.03175283136531,0.0001
5,0.0064723730538389646,0.004291221499443054,8.936084281028416,0.0001
6,0.006109647889388725,0.0044075059704482555,8.8967921455926,0.0001
7,0.006028601579600945,0.004312682896852493,8.874221931890826,0.0001
8,0.006000622495776042,0.005383914802223444,9.830951178501206,0.0001
9,0.006078524689655751,0.004567071795463562,9.026968323605608,0.0001
10,0.005617051865556277,0.004439649637788534,9.11342477500855,5e-05
11,0.005953013052931055,0.004467339720577002,9.121786152020226,5e-05
12,0.005832746406667866,0.004489248618483543,9.072774407592819,5e-05
13,0.005797194535261951,0.004595914855599403,9.063087811926255,5e-05
14,0.005576750561886001,0.0044943722896277905,9.087899118076596,5e-05
15,0.005627211019600509,0.00493827648460865,9.32126975446582,5e-05
16,0.0057580478096497245,0.004678275901824236,9.162497384378346,2.5e-05
17,0.005640876785037108,0.004723535850644112,9.1995729054446,2.5e-05
18,0.00545993721607374,0.004637529142200947,9.15565430249718,2.5e-05
19,0.005522714462131262,0.004559725988656282,9.209213365499538,2.5e-05
20,0.005715223422157578,0.00485572824254632,9.284125364863998,2.5e-05
21,0.005530400565476157,0.004624610301107168,9.154605506746783,2.5e-05
22,0.005489402130478993,0.00463198171928525,9.165998747783583,1.25e-05
23,0.00563717822660692,0.004627926275134087,9.161938863003563,1.25e-05
24,0.0055829227130743675,0.0045999689027667046,9.192360933540238,1.25e-05
25,0.005352346619474702,0.004622642416507006,9.18493361277162,1.25e-05
26,0.005646238831104711,0.004605941940099001,9.183539397722766,1.25e-05
27,0.005576878909778316,0.004665617365390062,9.191369752857904,1.25e-05
28,0.005596072893240489,0.004663440398871899,9.186714549619696,6.25e-06
29,0.005567908097873442,0.004664525389671326,9.186339351477594,6.25e-06
30,0.005460102402139455,0.004634743090718985,9.176730219572665,6.25e-06
31,0.00546855156426318,0.004617845639586449,9.173753960207188,6.25e-06
32,0.005626445607049391,0.004683179780840874,9.196813295040748,6.25e-06
33,0.00556948316807393,0.0046355812810361385,9.18727785166593,6.25e-06
34,0.0055480978699051775,0.0046226331032812595,9.185947279663193,3.125e-06
35,0.005362347983464133,0.004641277249902487,9.18575316518094,3.125e-06
36,0.005602512632322032,0.0046372972428798676,9.188770823950797,3.125e-06
37,0.0056159343403123785,0.004645261447876692,9.191275586204798,3.125e-06
38,0.005527379878913052,0.004638161044567823,9.19366883655182,3.125e-06
39,0.005385201351600699,0.00464842701330781,9.193016276879884,3.125e-06
40,0.005457410130475182,0.00464668171480298,9.193607582519123,1.5625e-06
41,0.00526049892505398,0.0046272119507193565,9.188874730254065,1.5625e-06
42,0.00526853722112719,0.004634317010641098,9.188153944394875,1.5625e-06
43,0.005444163776701316,0.004643922671675682,9.188571368316175,1.5625e-06
44,0.005525364867935423,0.004645525012165308,9.189192571435425,1.5625e-06
45,0.005620967458526138,0.004646057728677988,9.189949545256317,1.5625e-06
46,0.005505193672433961,0.0046428171917796135,9.189902015226188,7.8125e-07
47,0.005560832432820462,0.004639453254640102,9.189025069812788,7.8125e-07
48,0.005333080123818945,0.004647229798138142,9.191025373536034,7.8125e-07
49,0.00529249037936097,0.00464987475425005,9.191718240071879,7.8125e-07
50,0.005440226283099037,0.0046425750479102135,9.191600087531173,7.8125e-07
