epoch,train_loss,val_loss,val_mae_dollars,learning_rate
1,0.04510084065259434,0.006670220289379358,11.66730755900635,0.0001
2,0.007343573081016075,0.004556739237159491,8.992362337914743,0.0001
3,0.006431536523450632,0.004434967879205942,8.901311118640665,0.0001
4,0.006295498526014853,0.004417280666530132,8.931255282194478,0.0001
5,0.00645713837002404,0.004446737933903933,9.008934905183326,0.0001
6,0.006366870286001358,0.004387908615171909,8.832731054664935,0.0001
7,0.006203941025887616,0.004374299198389053,8.851834726227947,0.0001
8,0.0060587035259231925,0.004733876325190067,9.131781783623627,0.0001
9,0.006419663550332189,0.004589779302477837,9.008406784592072,0.0001
10,0.006178214782266878,0.0044111572206020355,8.86057738715291,0.0001
11,0.0062647515296703205,0.004432581830769777,8.870999864062446,0.0001
12,0.006334918762149755,0.004457944072782993,8.886539155798538,0.0001
13,0.00603869430051418,0.0044775791466236115,8.905616146295595,5e-05
14,0.005888660576601978,0.004403403960168362,8.909090262965293,5e-05
15,0.00621093204972567,0.004643979948014021,9.0481936933112,5e-05
16,0.005955529508355539,0.0045983088202774525,9.002663250848162,5e-05
17,0.006022160960128531,0.004487934987992048,8.93052502328984,5e-05
18,0.0059867605596082285,0.004501376301050186,8.941477198598987,5e-05
19,0.006044734262104612,0.0044134208001196384,8.90263562421272,2.5e-05
20,0.005961582639429253,0.004547316115349531,8.96983249654889,2.5e-05
21,0.006023397399985697,0.004411107394844294,8.913403879590039,2.5e-05
22,0.005856518881046213,0.004579085391014814,8.993345827096293,2.5e-05
23,0.005991198013362009,0.004412184003740549,8.92869533981945,2.5e-05
24,0.006307393101451453,0.0044127414003014565,8.959880305672229,2.5e-05
25,0.005932760424911976,0.004452767316251993,8.925290528912724,1.25e-05
26,0.005851083464222029,0.004456673748791218,8.927447777990631,1.25e-05
27,0.005899160169064999,0.004477041773498058,8.939755100967632,1.25e-05
28,0.005766364425653592,0.004501470364630222,8.955075070001831,1.25e-05
29,0.0056926587130874395,0.004457417875528336,8.932549072448607,1.25e-05
30,0.005751755626988597,0.004496702458709478,8.947952759246004,1.25e-05
31,0.005973112827632576,0.004446830600500107,8.930117318100688,6.25e-06
32,0.005744937538111117,0.004500840790569782,8.95014042116422,6.25e-06
33,0.005956555909506278,0.004469947889447212,8.935613892868222,6.25e-06
34,0.00579273997573182,0.004465156234800816,8.934746999663924,6.25e-06
35,0.005974755542411003,0.004485516808927059,8.946107253414082,6.25e-06
36,0.00606841725675622,0.004467579536139965,8.936871810072086,6.25e-06
37,0.005950875944108702,0.0044745043851435184,8.941024055273676,3.125e-06
38,0.005941539129707962,0.0044722300954163074,8.939820680883026,3.125e-06
39,0.0059177690200158395,0.0045183938927948475,8.962573096686599,3.125e-06
40,0.0059483724035089836,0.004510465543717146,8.95944308040996,3.125e-06
41,0.005771888121671509,0.0044855400919914246,8.947910683821421,3.125e-06
42,0.0058028100756928325,0.004496014676988125,8.953420582970876,3.125e-06
43,0.006111048242019024,0.004486770369112492,8.94898450411167,1.5625e-06
44,0.0057242096299887635,0.00449364585801959,8.952989843342506,1.5625e-06
45,0.005636172623781022,0.004490061663091183,8.951164180918905,1.5625e-06
46,0.005926063196966425,0.004490613006055355,8.951531287722863,1.5625e-06
47,0.005886925464437809,0.004487891681492329,8.950256822560586,1.5625e-06
48,0.006040110194589943,0.0044895657338202,8.951418751137584,1.5625e-06
49,0.005774495250079781,0.004489229526370764,8.951325920360487,7.8125e-07
50,0.005814573232783005,0.004484930075705051,8.94912377569195,7.8125e-07
